#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2018 10 06 18 50 345  9.3 11.1  0.81  4.35  3.48 999 1016.8  14.9  17.4  12.5 99.0 99.00
2018 10 06 19 50 358  7.5  8.8  0.91  4.35  3.65 999 1016.5  14.4  17.5  11.8 99.0 99.00
2018 10 06 20 50  13  8.5 10.4  0.96  4.55  3.85 999 1015.8  14.3  17.5  11.0 99.0 99.00
2018 10 06 21 50   8  8.7 10.7  1.07  4.76  4.01 999 1017.3  14.4  17.5  10.5 99.0 99.00
2018 10 06 22 50  15  9.0 11.2  1.08  4.76  4.13 999 1017.8  14.3  17.5  10.9 99.0 99.00
2018 10 06 23 50  18  8.0  9.2  1.06  5.26  4.22 999 1019.3  14.3  17.4  10.6 99.0 99.00
2018 10 07 00 50  15  8.6 10.1  1.04  5.56  4.23 999 1019.6  14.2  17.3  10.3 99.0 99.00
2018 10 07 01 50  10  8.6 10.0  1.21  5.26  4.55 999 1020.8  14.5  17.2  10.5 99.0 99.00
2018 10 07 02 50  23  8.2  9.5  1.14  5.00  4.39 999 1021.1  14.4  17.1  10.8 99.0 99.00
2018 10 07 03 50  31  7.9  9.7  1.17  5.88  4.47 999 1020.8  14.3  17.0  10.5 99.0 99.00
2018 10 07 04 50  34  8.4  9.8  1.12  5.56  4.34 999 1020.9  14.1  17.1  11.2 99.0 99.00
2018 10 07 05 50  41  9.5 11.0  1.27  5.56  4.46 999 1021.2  14.1  17.2   9.1 99.0 99.00
2018 10 07 06 50  42 10.4 12.1  1.38  5.56  4.53 999 1020.9  13.7  17.2   8.9 99.0 99.00
2018 10 07 07 50  50  9.5 11.3  1.27  5.26  4.41 999 1020.7  13.3  17.2   9.6 99.0 99.00
2018 10 07 08 50  47  8.5 10.4  1.35  5.00  4.32 999 1021.3  12.9  17.2   9.7 99.0 99.00
2018 10 07 09 50  54  6.9  7.9  1.17  5.56  4.25 999 1022.3  12.9  17.2  10.6 99.0 99.00
2018 10 07 10 50  52  8.2  9.9  1.14  5.26  4.14 999 1022.1  12.7  17.1  10.6 99.0 99.00
2018 10 07 11 50  48  8.3 10.2  1.00  4.76  3.89 999 1022.1  12.8  17.1  11.0 99.0 99.00
2018 10 07 12 50  53  7.6  9.2  1.02  5.56  3.98 999 1023.0  12.6  17.2  10.9 99.0 99.00
2018 10 07 13 50  43  7.9  9.4  1.11  5.88  4.12 999 1023.4  12.6  17.2  10.8 99.0 99.00
2018 10 07 14 50  41  9.1 11.0  1.04  6.25  4.07 999 1023.4  12.5  17.2  10.8 99.0 99.00
2018 10 07 15 50  49  8.5  9.8  1.05  6.25  4.02 999 1023.9  12.3  17.1  10.6 99.0 99.00
2018 10 07 16 50  54  8.0  9.2  1.02  6.25  4.04 999 1023.7  12.4  16.9  10.9 99.0 99.00
2018 10 07 17 50  63  7.7  9.2  1.01  5.56  4.15 999 1023.3  12.9  16.7  11.4 99.0 99.00
2018 10 07 18 50  54  7.0  8.2  0.93  5.26  4.04 999 1023.0  13.0  16.6  11.8 99.0 99.00
2018 10 07 19 50  63  7.5  8.9  0.98  5.56  4.21 999 1022.4  13.3  16.6  12.4 99.0 99.00
2018 10 07 20 50  60  7.1  8.5  0.96  5.00  4.11 999 1022.6  13.5  16.7  12.6 99.0 99.00
2018 10 07 21 50  68  7.5  8.6  0.94  5.88  4.16 999 1022.3  14.0  16.8  12.9 99.0 99.00
2018 10 07 22 50  68  7.7  8.9  0.97  4.17  4.10 999 1022.1  13.9  17.0  13.1 99.0 99.00
2018 10 07 23 50  68  7.6  9.0  1.08  5.00  4.32 999 1022.2  14.2  17.0  13.4 99.0 99.00
2018 10 08 00 50  81  7.3  8.6  1.14  4.35  4.28 999 1022.2  14.7  17.0  13.8 99.0 99.00
2018 10 08 01 50  86  8.6  9.8  1.08  4.55  4.21 999 1021.8  14.8  17.0  13.9 99.0 99.00
2018 10 08 02 50  79  9.1 10.7  1.18  4.55  4.24 999 1021.1  14.9  17.1  14.0 99.0 99.00
2018 10 08 03 50  87  9.2 11.0  1.18  4.55  4.27 999 1020.9  15.1  17.1  14.1 99.0 99.00
2018 10 08 04 50  99  9.6 11.1  1.13  4.55  4.08 999 1020.5  15.3  17.1  14.4 99.0 99.00
2018 10 08 05 50 102  9.9 12.0  1.19  4.76  4.11 999 1019.8  15.5  17.0  14.8 99.0 99.00
2018 10 08 06 50 103 10.2 12.2  1.15  4.55  4.02 999 1019.1  15.9  17.0  15.1 99.0 99.00
2018 10 08 07 50 117  7.2  8.7  1.01  4.35  3.82 999 1019.6  16.0  17.0  15.6 99.0 99.00
2018 10 08 08 50 127  8.5 10.0  1.01  4.35  3.71 999 1018.8  16.4  16.8  15.9 99.0 99.00
2018 10 08 09 50 125  7.3  8.6  0.85  3.85  3.43 999 1018.9  16.4  16.7  16.1 99.0 99.00
2018 10 08 10 50 129  7.5  8.5  0.75  3.70  3.38 999 1018.6  16.5  16.7  16.2 99.0 99.00
2018 10 08 11 50 132  7.5  8.9  0.70  3.45  3.31 999 1018.6  16.7  16.7  16.4 99.0 99.00
2018 10 08 12 50 142  6.7  8.0  0.66  3.70  3.37 999 1018.7  16.8  16.9  16.4 99.0 99.00
2018 10 08 13 50 147  7.3  8.6  0.61  3.57  3.35 999 1018.4  17.3  17.0  16.6 99.0 99.00
2018 10 08 14 50 156  8.7 10.8  0.75  4.00  3.56 999 1018.3  17.7  17.0  16.8 99.0 99.00
2018 10 08 15 50 159  7.5  8.5  0.98  4.76  3.80 999 1018.3  17.7  17.0  16.9 99.0 99.00
2018 10 08 16 50 164  7.4  8.7  0.80  4.55  3.66 999 1018.1  18.3  17.0  17.3 99.0 99.00
2018 10 08 17 50 169  6.9  7.9  0.75  4.55  3.65 999 1017.6  18.8  17.0  17.5 99.0 99.00
2018 10 08 18 50 165  6.4  7.1  0.62  4.35  3.54 999 1017.1  19.3  17.1  17.9 99.0 99.00
2018 10 08 19 50 162  5.2  5.9  0.54  4.00  3.50 999 1016.8  19.6  17.2  18.1 99.0 99.00
2018 10 08 20 50 154  4.0  4.5  0.43  4.00  3.50 999 1016.4  19.5  17.3  18.0 99.0 99.00
2018 10 08 21 50 146  5.0  5.7  0.38  3.85  3.42 999 1016.3  19.9  17.3  18.2 99.0 99.00
2018 10 08 22 50 152  5.5  6.1  0.33  3.33  3.35 999 1016.1  19.9  17.3  18.1 99.0 99.00
2018 10 08 23 50 157  5.8  6.4  0.29  3.45  3.11 999 1015.9  20.2  17.3  17.9 99.0 99.00
2018 10 09 00 50 164  5.5  6.4  0.35  2.94  2.95 999 1015.9  20.1  17.3  17.4 99.0 99.00
2018 10 09 01 50 167  6.2  7.0  0.37  3.13  2.96 999 1016.1  20.1  17.3  17.0 99.0 99.00
2018 10 09 02 50 169  6.5  7.3 99.00 99.00 99.00 999 1016.3  20.0  17.2  17.0 99.0 99.00
2018 10 09 03 50 168  7.0  7.8  0.40  3.13  2.93 999 1016.4  20.2  17.1  17.0 99.0 99.00
2018 10 09 04 50 170  7.0  7.7  0.50  3.03  2.98 999 1016.3  19.7  17.1  17.1 99.0 99.00
2018 10 09 05 50 167  6.9  7.6  0.50  3.13  2.93 999 1016.2  19.5  17.1  17.3 99.0 99.00
2018 10 09 06 50 170  6.5  7.2  0.44  3.23  2.91 999 1016.5  19.4  17.1  17.4 99.0 99.00
2018 10 09 07 50 172  7.2  8.1  0.51  3.23  3.02 999 1016.2  19.4  17.2  17.5 99.0 99.00
2018 10 09 08 50 173  5.9  6.4  0.55  3.45  3.06 999 1016.4  19.1  17.1  17.5 99.0 99.00
2018 10 09 09 50 175  6.5  7.9  0.47  3.57  3.09 999 1016.5  19.2  17.1  17.6 99.0 99.00
2018 10 09 10 50 172  6.5  7.4  0.49  3.57  3.08 999 1016.5  19.2  17.1  17.7 99.0 99.00
2018 10 09 11 50 182  6.2  7.2  0.51  3.57  3.26 999 1016.6  19.4  17.1  17.9 99.0 99.00
2018 10 09 12 50 165  6.1  7.1  0.48  3.70  3.35 999 1016.8  19.1  17.1  17.8 99.0 99.00
2018 10 09 13 50 159  5.4  6.5  0.43  3.57  3.26 999 1016.9  19.0  17.1  17.7 99.0 99.00
2018 10 09 14 50 163  5.5  6.3  0.44  3.45  3.32 999 1016.8  18.9  17.2  17.7 99.0 99.00
2018 10 09 15 50 161  6.2  7.1  0.42  3.70  3.28 999 1016.6  19.2  17.2  17.9 99.0 99.00
2018 10 09 16 50 159  6.0  6.7  0.43  3.57  3.28 999 1016.0  19.3  17.3  17.8 99.0 99.00
2018 10 09 17 50 153  5.8  6.5  0.42  3.57  3.14 999 1015.4  19.3  17.4  17.9 99.0 99.00
2018 10 09 18 50 154  5.0  5.6  0.38  3.23  2.97 999 1014.9  19.5  17.5  17.9 99.0 99.00
2018 10 09 19 50 139  3.9  4.4  0.29  3.13  2.84 999 1014.5  19.6  17.6  17.9 99.0 99.00
2018 10 09 20 50 130  4.8  5.2  0.26  2.94  2.74 999 1013.5  20.0  17.7  18.0 99.0 99.00
2018 10 09 21 50 123  4.4  4.9  0.23 99.00  2.77 999 1012.8  20.2  17.7  18.1 99.0 99.00
2018 10 09 22 50 125  4.4  4.9  0.22 99.00  2.73 999 1012.4  20.1  17.6  18.0 99.0 99.00
2018 10 09 23 50 119  4.4  5.2  0.18 99.00  2.64 999 1012.5  19.7  17.6  17.8 99.0 99.00
2018 10 10 00 50 138  4.2  4.5  0.14 99.00  2.59 999 1012.3  19.8  17.6  17.5 99.0 99.00
2018 10 10 01 50 144  5.2  6.0  0.15 99.00  2.65 999 1012.2  20.1  17.5  17.6 99.0 99.00
2018 10 10 02 50 145  6.5  7.3  0.21 99.00  2.52 999 1011.7  20.5  17.5  17.5 99.0 99.00
2018 10 10 03 50 145  6.5  7.7  0.35  2.94  2.81 999 1011.1  20.2  17.5  17.4 99.0 99.00
2018 10 10 04 50 149  7.0  7.8  0.42  3.03  2.98 999 1010.8  20.1  17.5  17.3 99.0 99.00
2018 10 10 05 50 149  7.4  8.7  0.45  3.45  3.19 999 1010.3  20.0  17.4  17.4 99.0 99.00
2018 10 10 06 50 151  7.7  8.7  0.56  3.85  3.40 999 1009.9  19.8  17.4  17.4 99.0 99.00
2018 10 10 07 50 154  8.3 10.1  0.65  4.00  3.48 999 1009.3  19.7  17.3  17.4 99.0 99.00
2018 10 10 08 50 155  7.3  8.4  0.70  4.00  3.58 999 1009.0  19.3  17.3  17.2 99.0 99.00
2018 10 10 09 50 151  6.5  7.5  0.64  4.17  3.58 999 1008.7  19.0  17.3  17.2 99.0 99.00
2018 10 10 10 50 153  7.9  9.2  0.70  4.17  3.49 999 1008.0  19.2  17.3  17.1 99.0 99.00
2018 10 10 11 50 150  7.7  8.8  0.72  4.35  3.58 999 1007.7  19.2  17.4  17.2 99.0 99.00
2018 10 10 12 50 149  8.2  9.2  0.74  4.17  3.54 999 1007.3  19.1  17.3  17.1 99.0 99.00
2018 10 10 13 50 150  8.5 10.0  0.80  4.35  3.52 999 1006.9  19.0  17.3  17.0 99.0 99.00
2018 10 10 14 50 154  8.6  9.7  0.82  4.00  3.47 999 1006.3  19.1  17.3  17.1 99.0 99.00
2018 10 10 15 50 158  8.7  9.6  0.90  4.35  3.52 999 1005.6  19.1  17.3  17.3 99.0 99.00
2018 10 10 16 50 161 10.0 11.9  1.07  4.55  3.79 999 1005.0  18.4  17.3  17.8 99.0 99.00
2018 10 10 17 50 151  9.9 11.4  1.08  4.55  3.81 999 1004.0  18.6  17.3  17.8 99.0 99.00
2018 10 10 18 50 146  9.1 10.4  1.18  4.55  3.95 999 1002.8  18.5  17.3  18.0 99.0 99.00
2018 10 10 19 50 150  9.0 11.2  1.01  4.76  3.98 999 1002.1  18.5  17.3  18.0 99.0 99.00
2018 10 10 20 50 169  6.0  7.3  0.92  4.55  3.88 999 1002.1  18.4  17.3  18.1 99.0 99.00
2018 10 10 21 50 174  8.9 10.4  0.86  4.76  3.80 999 1001.2  18.6  17.3  18.2 99.0 99.00
2018 10 10 22 50 184  6.5  7.8  0.95  5.00  4.05 999 1001.1  18.3  17.3  17.8 99.0 99.00
2018 10 10 23 50 196  7.5  8.6  0.86  4.76  3.89 999 1001.1  18.4  17.2  17.6 99.0 99.00
2018 10 11 00 50 187  7.6  8.9  0.66  4.55  3.68 999 1001.4  18.4  17.2  17.4 99.0 99.00
2018 10 11 01 50 229  8.9 11.0  0.82  4.35  3.77 999 1002.0  18.8  17.2  17.0 99.0 99.00
2018 10 11 02 50 258 13.5 17.4  0.85  4.35  3.61 999 1002.6  17.0  17.2  13.3 99.0 99.00
2018 10 11 03 50 261 14.0 16.6  1.35  5.00  4.15 999 1003.7  14.9  17.1  10.7 99.0 99.00
2018 10 11 04 50 264 13.2 15.6  1.84  5.88  4.86 999 1004.4  13.6  17.0  10.2 99.0 99.00
2018 10 11 05 50 260 13.5 17.7  2.20  6.25  5.21 999 1005.2  12.6  16.9   8.1 99.0 99.00
2018 10 11 06 50 252 12.2 14.3  2.12  6.25  5.12 999 1006.1  11.7  16.8   7.1 99.0 99.00
2018 10 11 07 50 257 12.2 14.6  1.99  5.88  4.88 999 1006.4  11.3  16.7   6.6 99.0 99.00
2018 10 11 08 50 252 13.3 16.8  1.90  6.25  4.83 999 1006.7  10.6  16.7   6.0 99.0 99.00
2018 10 11 09 50 259 11.3 13.9  2.07  5.88  4.91 999 1007.4  10.5  16.6   6.1 99.0 99.00
2018 10 11 10 50 272 12.6 15.7  1.97  6.25  4.82 999 1008.1  10.1  16.5   5.1 99.0 99.00
2018 10 11 11 50 274 13.4 16.9  1.89  5.56  4.67 999 1008.7   8.9  16.5   4.4 99.0 99.00
2018 10 11 12 50 273 12.2 15.4  2.23  5.88  4.92 999 1009.7   8.3  16.5   4.2 99.0 99.00
2018 10 11 13 50 269 12.4 16.1  2.08  5.88  4.98 999 1010.5   7.8  16.5   4.2 99.0 99.00
2018 10 11 14 50 279 11.6 17.1  2.20  5.88  5.08 999 1010.8   7.6  16.5   3.7 99.0 99.00
2018 10 11 15 50 279 10.3 12.4  1.75  5.88  4.79 999 1011.5   7.7  16.5   3.5 99.0 99.00
2018 10 11 16 50 284 11.6 15.1  1.86  5.56  4.81 999 1011.8   8.1  16.4   2.9 99.0 99.00
2018 10 11 17 50 281 11.3 13.8  1.76  5.88  4.80 999 1012.1   8.4  16.4   2.8 99.0 99.00
2018 10 11 18 50 286 10.9 13.8  1.51  5.56  4.58 999 1012.0   8.7  16.4   2.5 99.0 99.00
2018 10 11 19 50 294 10.8 13.2  1.41  5.56  4.53 999 1012.3   8.9  16.4   2.4 99.0 99.00
2018 10 11 20 50 287 10.2 12.4  1.66  5.26  4.79 999 1012.7   9.1  16.4   2.6 99.0 99.00
2018 10 11 21 50 297 10.4 13.6  1.54  5.56  4.67 999 1013.1   9.3  16.4   2.7 99.0 99.00
2018 10 11 22 50 297  9.2 11.6  1.81  6.25  4.80 999 1013.7   9.5  16.3   2.9 99.0 99.00
2018 10 11 23 50 293 10.1 13.7  1.57  6.25  4.64 999 1014.1   9.3  16.3   2.6 99.0 99.00
2018 10 12 00 50 309 10.9 13.7  1.68  5.88  4.81 999 1014.4   8.6  16.3   2.3 99.0 99.00
2018 10 12 01 50 308 10.1 12.2  1.62  5.56  4.69 999 1015.0   8.0  16.2   1.3 99.0 99.00
2018 10 12 02 50 302  9.1 12.4  1.72  6.25  4.81 999 1015.2   8.0  16.2   2.2 99.0 99.00
2018 10 12 03 50 315  9.9 12.0  1.55  5.56  4.71 999 1015.4   7.9  16.2   2.2 99.0 99.00
2018 10 12 04 50 312  9.8 12.1  1.44  6.25  4.52 999 1015.7   7.3  16.1   1.3 99.0 99.00
2018 10 12 05 50 314  9.0 11.4  1.51  5.88  4.75 999 1015.9   7.3  16.1   1.4 99.0 99.00
2018 10 12 06 50 302  7.5 11.3  1.40  5.56  4.55 999 1016.2   7.2  16.1   1.3 99.0 99.00
2018 10 12 07 50 308  6.2  7.8  1.18  5.88  4.32 999 1016.3   7.2  16.1   1.2 99.0 99.00
2018 10 12 08 50 311  8.9 12.4  1.22  5.56  4.19 999 1016.4   6.7  16.0   1.2 99.0 99.00
2018 10 12 09 50 322  8.2 10.3  1.26  5.56  4.36 999 1016.2   6.5  16.0   0.9 99.0 99.00
2018 10 12 10 50 321  8.1 10.5  1.13  5.56  4.17 999 1015.8   6.6  16.0   1.6 99.0 99.00
2018 10 12 11 50 305  5.8  8.3  1.03  5.00  4.14 999 1015.9   6.2  16.0   0.1 99.0 99.00
2018 10 12 12 50 291  4.9  6.7  0.95  5.26  4.20 999 1015.9   6.3  15.9   1.2 99.0 99.00
2018 10 12 13 50 322  6.7  8.5  0.97  5.26  4.28 999 1016.3   6.3  15.9   1.1 99.0 99.00
2018 10 12 14 50 319  5.4  8.2  0.77  5.56  4.08 999 1016.2   6.4  15.9   1.0 99.0 99.00
2018 10 12 15 50 335  3.3  5.0  0.76  5.26  4.06 999 1015.6   6.4  15.9   1.0 99.0 99.00
2018 10 12 16 50 296  3.2  5.1  0.67  5.00  4.08 999 1015.9   6.4  15.9   1.2 99.0 99.00
2018 10 12 17 50 271  5.6  8.1  0.63  5.00  3.89 999 1014.7   6.4  15.9   1.9 99.0 99.00
2018 10 12 18 50 241  5.7  7.9  0.61  5.00  3.65 999 1013.9   6.5  15.9   1.7 99.0 99.00
2018 10 12 19 50 247  6.6  9.0  0.54  5.00  3.47 999 1012.8   7.0  15.9   2.4 99.0 99.00
2018 10 12 20 50 260  7.0  9.0  0.64  2.86  3.46 999 1012.5   6.7  15.9   2.0 99.0 99.00
2018 10 12 21 50 277  7.8 10.1  0.69  3.45  3.39 999 1011.9   6.8  15.9   1.1 99.0 99.00
2018 10 12 22 50 263  7.3  9.7  0.76  3.57  3.52 999 1011.7   7.1  15.9   0.8 99.0 99.00
2018 10 12 23 50 270  7.2  9.1  0.79  4.00  3.55 999 1011.6   7.4  15.8   1.4 99.0 99.00
2018 10 13 00 50 278  8.6 11.6  0.72  3.57  3.41 999 1011.9   7.5  15.8   1.5 99.0 99.00
2018 10 13 01 50 289  8.1 12.2  0.79  3.85  3.44 999 1012.2   7.1  15.8   1.0 99.0 99.00
2018 10 13 02 50 298  8.5 10.9  0.94  4.00  3.66 999 1012.4   7.3  15.8   1.9 99.0 99.00
2018 10 13 03 50 296  8.1 11.3  1.17  4.35  4.06 999 1012.5   7.2  15.7   0.6 99.0 99.00
2018 10 13 04 50 310  8.6 11.0  0.96  4.55  3.79 999 1012.7   6.8  15.8  -0.1 99.0 99.00
2018 10 13 05 50 322  8.7 10.7  1.16  4.76  4.05 999 1013.1   6.4  15.8  -0.5 99.0 99.00
2018 10 13 06 50 322  7.9 10.5  1.14  4.76  4.04 999 1013.7   6.1  15.9  -1.0 99.0 99.00
2018 10 13 07 50 321  7.7  9.7  1.14  5.26  4.15 999 1014.2   6.2  15.9  -0.7 99.0 99.00
2018 10 13 08 50 325  8.1  9.8  1.11  5.26  4.16 999 1014.4   6.3  15.9   0.0 99.0 99.00
2018 10 13 09 50 319  6.8  9.6  1.02  5.00  4.18 999 1014.9   6.3  15.9  -0.1 99.0 99.00
2018 10 13 10 50 305  5.5  7.3  0.94  5.26  4.07 999 1015.1   6.3  15.8  -0.3 99.0 99.00
2018 10 13 11 50 301  4.9  7.0  0.77  5.26  3.96 999 1015.6   6.5  15.8   0.0 99.0 99.00
2018 10 13 12 50 309  4.0  6.1  0.76  5.26  4.09 999 1016.0   6.5  15.8  -0.4 99.0 99.00
2018 10 13 13 50 281  3.7  5.6  0.62  4.35  3.78 999 1016.8   6.6  15.8   0.1 99.0 99.00
2018 10 13 14 50 281  3.1  4.6  0.58  4.76  3.75 999 1016.8   7.0  15.8  -0.9 99.0 99.00
2018 10 13 15 50 227  5.4  7.3  0.53  5.00  3.69 999 1017.0   7.4  15.7   0.0 99.0 99.00
2018 10 13 16 50 218  6.8  8.9  0.47  4.55  3.49 999 1017.2   7.8  15.7   0.2 99.0 99.00
2018 10 13 17 50 225  6.8  9.3  0.52  2.74  3.08 999 1016.8   8.1  15.7   1.2 99.0 99.00
2018 10 13 18 50 208  6.7  9.0  0.57  3.13  3.05 999 1016.3   8.5  15.7   1.2 99.0 99.00
2018 10 13 19 50 216  6.1  7.6  0.61  3.45  3.18 999 1015.9   9.0  15.7   1.8 99.0 99.00
2018 10 13 20 50 205  7.2  9.7  0.57  3.57  3.25 999 1015.4   9.6  15.8   2.4 99.0 99.00
2018 10 13 21 50 192  7.2  9.2  0.64  3.70  3.46 999 1015.2  10.2  15.8   3.5 99.0 99.00
2018 10 13 22 50 205  6.9  9.4  0.65  4.00  3.44 999 1014.9  10.9  15.8   4.0 99.0 99.00
2018 10 13 23 50 203  8.1 10.9  0.75  4.00  3.62 999 1015.0  11.3  15.8   4.4 99.0 99.00
2018 10 14 00 50 200  9.4 11.2  0.85  4.55  3.77 999 1015.2  11.9  15.8   5.1 99.0 99.00
2018 10 14 01 50 206  9.5 11.5  1.03  4.55  3.90 999 1015.4  11.6  15.8   5.3 99.0 99.00
2018 10 14 02 50 219  9.6 11.9  1.10  5.00  4.01 999 1015.5  11.4  15.8   5.6 99.0 99.00
2018 10 14 03 50 216  9.2 11.6  1.17  4.76  4.16 999 1015.8  10.8  15.8   5.5 99.0 99.00
2018 10 14 04 50 226  9.1 11.6  1.23  5.00  4.16 999 1016.2  10.6  15.8   5.7 99.0 99.00
2018 10 14 05 50 227  8.7 11.1  1.11  5.00  4.06 999 1016.0  10.6  15.8   5.8 99.0 99.00
2018 10 14 06 50 246  8.2 10.0  1.05  5.26  3.93 999 1016.3  10.4  15.7   5.5 99.0 99.00
2018 10 14 07 50 251  8.0  9.3  1.05  5.00  3.87 999 1016.7   9.6  15.7   5.5 99.0 99.00
2018 10 14 08 50 242  7.5  9.6  0.91  4.76  3.75 999 1016.8   9.5  15.7   5.7 99.0 99.00
2018 10 14 09 50 237  6.3  7.9  0.79  4.76  3.62 999 1016.9   9.6  15.7   5.8 99.0 99.00
2018 10 14 10 50 231  5.5  7.8  0.71  4.17  3.56 999 1017.3   9.8  15.6   5.1 99.0 99.00
2018 10 14 11 50 230  6.3  7.5  0.70  4.55  3.51 999 1017.3  10.2  15.6   5.6 99.0 99.00
2018 10 14 12 50 232  5.8  6.9  0.57  3.33  3.38 999 1017.7  10.3  15.6   5.7 99.0 99.00
2018 10 14 13 50 227  4.1  5.6  0.56  4.17  3.42 999 1017.9  10.3  15.6   5.7 99.0 99.00
2018 10 14 14 50 208  4.4  6.4  0.46  4.17  3.30 999 1017.9  10.8  15.7   5.0 99.0 99.00
2018 10 14 15 50 189  4.9  6.6  0.41  4.00  3.21 999 1017.6  11.1  15.7   5.9 99.0 99.00
2018 10 14 16 50 179  5.8  6.9  0.39  3.70  3.04 999 1017.4  11.4  15.7   5.7 99.0 99.00
2018 10 14 17 50 182  5.4  7.2  0.47  3.45  3.08 999 1017.1  11.7  15.7   5.8 99.0 99.00
2018 10 14 18 50 178  5.2  6.8  0.47  3.45  3.16 999 1016.4  11.8  15.7   5.6 99.0 99.00
2018 10 14 19 50 181  5.5  7.1  0.46  3.57  3.10 999 1016.0  11.9  15.8   6.0 99.0 99.00
2018 10 14 20 50 176  5.8  7.4  0.44  3.45  3.06 999 1015.4  12.1  15.8   6.5 99.0 99.00
2018 10 14 21 50 194  5.5  6.7  0.47  3.57  3.15 999 1015.4  12.4  15.7   7.0 99.0 99.00
2018 10 14 22 50 238  4.2  5.4  0.43  3.57  3.07 999 1015.3  12.5  15.7   6.6 99.0 99.00
2018 10 14 23 50 263  4.5  5.4  0.34  3.33  3.03 999 1015.2  12.9  15.7   6.8 99.0 99.00
2018 10 15 00 50 267  5.7  7.3  0.27  3.45  3.02 999 1015.3  12.7  15.7   7.7 99.0 99.00
2018 10 15 01 50 284  7.7  9.2  0.36  2.47  2.60 999 1015.6  11.9  15.7   7.1 99.0 99.00
2018 10 15 02 50 279  7.1  8.3  0.62  3.33  3.07 999 1015.7  11.8  15.7   6.8 99.0 99.00
2018 10 15 03 50 281  6.7  8.3  0.54  3.57  3.19 999 1015.5  11.2  15.6   7.2 99.0 99.00
2018 10 15 04 50 298  5.6  6.9  0.57  3.45  3.19 999 1015.0  10.5  15.6   7.7 99.0 99.00
2018 10 15 05 50 300  5.2  6.5  0.49  3.23  3.17 999 1014.2  11.2  15.6   8.4 99.0 99.00
2018 10 15 06 50 322 10.7 12.5  0.73  3.70  3.23 999 1014.1   9.8  15.6   8.5 99.0 99.00
2018 10 15 07 50 318 11.4 13.9  1.13  4.76  3.99 999 1014.7   8.4  15.6   7.0 99.0 99.00
2018 10 15 08 50 315 10.9 13.0  1.40  5.56  4.37 999 1015.3   7.9  15.6   6.2 99.0 99.00
2018 10 15 09 50 321 10.8 14.0  1.61  5.56  4.61 999 1015.7   7.2  15.6   5.1 99.0 99.00
2018 10 15 10 50 320 11.2 14.1  1.56  5.56  4.60 999 1016.3   6.8  15.5   4.3 99.0 99.00
2018 10 15 11 50 317 10.6 13.6  1.73  5.88  4.90 999 1017.1   6.5  15.5   3.8 99.0 99.00
2018 10 15 12 50 322 11.4 14.2  1.62  6.25  4.86 999 1017.6   6.5  15.4   2.9 99.0 99.00
2018 10 15 13 50 315 11.9 14.8  1.85  6.25  4.95 999 1018.7   6.0  15.4   1.2 99.0 99.00
2018 10 15 15 50 302 11.2 13.0  1.78  6.25  4.83 999 1020.6   5.1  15.3  -0.3 99.0 99.00
2018 10 15 16 50 306 10.5 14.1  1.87  6.67  5.05 999 1021.0   5.1  15.3  -0.3 99.0 99.00
2018 10 15 17 50 299  9.0 13.2  1.66  6.67  4.80 999 1021.2   5.6  15.3  -1.6 99.0 99.00
2018 10 15 18 50 295  8.9 10.9  1.53  6.25  4.65 999 1021.3   6.4  15.2  -1.6 99.0 99.00
2018 10 15 19 50 283  8.4 10.6  1.43  6.67  4.66 999 1021.4   6.8  15.3  -1.7 99.0 99.00
2018 10 15 20 50 284  8.4 10.8  1.29  6.25  4.37 999 1021.5   7.5  15.3  -0.9 99.0 99.00
2018 10 15 21 50 287  8.5 10.7  1.29  6.25  4.40 999 1021.9   7.4  15.3  -1.9 99.0 99.00
2018 10 15 22 50 279  7.6  9.6  1.24  5.88  4.36 999 1022.4   7.8  15.3  -1.5 99.0 99.00
2018 10 15 23 50 284  8.2 11.2  1.22  5.88  4.22 999 1022.8   7.7  15.2  -2.1 99.0 99.00
2018 10 16 00 50 280  8.5 10.3  1.17  5.00  4.29 999 1023.2   7.7  15.2  -1.8 99.0 99.00
2018 10 16 01 50 282  8.4 11.0  1.26  4.76  4.22 999 1023.1   7.3  15.2  -1.9 99.0 99.00
2018 10 16 02 50 290  9.4 11.8  1.26  5.26  4.30 999 1023.2   7.4  15.1  -0.8 99.0 99.00
2018 10 16 03 50 285  9.2 11.5  1.25  5.00  4.24 999 1023.1   7.4  15.1  -0.9 99.0 99.00
2018 10 16 04 50 282 10.1 12.3  1.26  4.55  4.20 999 1022.7   7.8  15.1   0.0 99.0 99.00
2018 10 16 05 50 283  9.4 12.3  1.25  4.55  4.15 999 1022.6   8.0  15.1   0.4 99.0 99.00
2018 10 16 06 50 279  9.5 11.8  1.21  5.00  4.19 999 1022.6   8.1  15.0   0.4 99.0 99.00
2018 10 16 07 50 273  9.3 11.6  1.34  4.76  4.25 999 1022.2   8.4  15.0   0.8 99.0 99.00
2018 10 16 08 50 256 10.2 12.2  1.13  4.55  4.04 999 1021.7   8.4  15.0   0.9 99.0 99.00
2018 10 16 09 50 251 10.8 13.1  1.27  4.76  4.14 999 1021.4   8.5  15.0   1.0 99.0 99.00
