#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 10 28 06 50 276 10.8 13.8  1.56  5.88  4.61 201 1007.1   5.2  13.8 999.0 99.0 99.00
2017 10 28 07 50 272  9.1 12.0  1.43  5.88  4.55 190 1007.0   5.2  13.8 999.0 99.0 99.00
2017 10 28 08 50 283  8.4 10.6  1.28  5.88  4.42 205 1006.9   5.0  13.8 999.0 99.0 99.00
2017 10 28 09 50 276  8.6 11.2  1.28  5.56  4.25 212 1007.3   5.3  13.8 999.0 99.0 99.00
2017 10 28 10 50 292  8.3  9.9  1.20  4.76  4.12 224 1007.5   5.5  13.8 999.0 99.0 99.00
2017 10 28 11 50 277  9.7 12.2  1.20  5.26  4.11 227 1007.8   5.1  13.8 999.0 99.0 99.00
2017 10 28 12 50 295  9.2 11.1  1.16  4.76  4.02 239 1008.2   5.0  13.8 999.0 99.0 99.00
2017 10 28 13 50 302  8.9 11.6  1.08  4.76  3.93 253 1008.8   4.6  13.8 999.0 99.0 99.00
2017 10 28 14 50 304 10.8 13.2  1.40  4.55  4.15 280 1008.7   4.4  13.8 999.0 99.0 99.00
2017 10 28 15 50 309 11.0 13.2  1.50  5.00  4.25 292 1009.1   4.7  13.8 999.0 99.0 99.00
2017 10 28 16 50 300  9.9 12.8  1.51  5.26  4.44 321 1009.7   4.7  13.7 999.0 99.0 99.00
2017 10 28 17 50 305  8.9 11.3  1.47  5.56  4.38 333 1009.7   4.9  13.7 999.0 99.0 99.00
2017 10 28 18 50 308  9.6 11.8  1.42  5.00  4.39 316 1009.7   5.1  13.6 999.0 99.0 99.00
2017 10 28 19 50 301  8.7 11.3  1.29  5.26  4.28 338 1010.3   5.2  13.5 999.0 99.0 99.00
2017 10 28 20 50 308  8.1 10.6  1.19  5.26  4.28 340 1010.8   5.5  13.6 999.0 99.0 99.00
2017 10 28 21 50 302  8.0 10.0  1.21  4.76  4.11 329 1011.0   5.7  13.6 999.0 99.0 99.00
2017 10 28 22 50 316  6.5  9.0  1.02  5.00  4.08 345 1011.5   6.1  13.7 999.0 99.0 99.00
2017 10 28 23 50 311  7.8  9.6  1.01  5.00  4.18 348 1011.8   6.4  13.7 999.0 99.0 99.00
2017 10 29 00 50 321  7.4  9.3  0.96  5.00  4.03 354 1012.1   6.5  13.7 999.0 99.0 99.00
2017 10 29 01 50 319  7.9  9.9  1.02  5.00  4.13   1 1012.2   6.4  13.7 999.0 99.0 99.00
2017 10 29 02 50 334  7.8  9.3  1.00  4.76  4.09 353 1012.2   6.2  13.6 999.0 99.0 99.00
2017 10 29 03 50 319  8.1 10.3  0.98  4.76  4.00 357 1012.1   6.2  13.6 999.0 99.0 99.00
2017 10 29 04 50 310  8.5 10.2  1.04  4.76  4.02 354 1012.0   6.0  13.6 999.0 99.0 99.00
2017 10 29 05 50 322  8.4 10.2  0.99  4.76  3.97 358 1012.0   5.8  13.5 999.0 99.0 99.00
2017 10 29 06 50 320  8.3 10.5  1.00  4.55  3.92 359 1011.7   5.9  13.5 999.0 99.0 99.00
2017 10 29 07 50 327  6.9  8.5  0.91  5.00  3.80   5 1011.6   5.8  13.5 999.0 99.0 99.00
2017 10 29 08 50 320  5.1  7.5  0.98  5.00  3.93   8 1011.4   5.9  13.5 999.0 99.0 99.00
2017 10 29 09 50 316  6.6  8.3  0.90  5.00  4.01  17 1011.1   5.9  13.5 999.0 99.0 99.00
2017 10 29 10 50 300  8.1  9.6  1.04  5.26  3.99  30 1011.1   5.6  13.6 999.0 99.0 99.00
2017 10 29 11 50 307  8.1  9.6  1.02  4.35  4.06   1 1011.0   5.5  13.6 999.0 99.0 99.00
2017 10 29 12 50 312  7.2  9.4  0.95  3.57  3.97 323 1011.2   5.5  13.6 999.0 99.0 99.00
2017 10 29 13 50 322  5.9  6.9  0.88  4.35  3.97  18 1011.7   5.5  13.6 999.0 99.0 99.00
2017 10 29 14 50 325  6.1  7.8  0.85  4.55  3.91  24 1011.5   5.5  13.6 999.0 99.0 99.00
2017 10 29 15 50 317  5.6  7.1  0.82  6.25  4.07  38 1011.4   5.3  13.6 999.0 99.0 99.00
2017 10 29 16 50 323  5.5  6.9  0.72  6.25  3.93  39 1011.1   5.3  13.5 999.0 99.0 99.00
2017 10 29 17 50 310  5.5  7.0  0.69  5.88  3.97  33 1010.6   5.5  13.5 999.0 99.0 99.00
2017 10 29 18 50 299  4.2  5.8  0.64  5.56  3.81  34 1010.3   5.5  13.4 999.0 99.0 99.00
2017 10 29 19 50 265  3.4  5.3  0.56  5.88  3.71  18 1009.8   5.7  13.4 999.0 99.0 99.00
2017 10 29 20 50 230  4.4  6.2  0.52  5.88  3.83 344 1009.2   5.6  13.4 999.0 99.0 99.00
2017 10 29 21 50 193  5.2  6.7  0.44  5.00  3.56 335 1008.9   6.0  13.3 999.0 99.0 99.00
2017 10 29 22 50 222  6.1  7.8  0.40  5.26  3.18 321 1008.5   6.8  13.3 999.0 99.0 99.00
2017 10 29 23 50 228  6.6  8.3  0.40  2.47  2.93 186 1008.4   7.6  13.3 999.0 99.0 99.00
2017 10 30 00 50 243  6.2  7.9  0.45  2.86  2.98 194 1007.9   7.8  13.3 999.0 99.0 99.00
2017 10 30 01 50 246  5.8  7.7  0.54  3.23  3.21 189 1007.4   8.2  13.3 999.0 99.0 99.00
2017 10 30 02 50 254  8.1  9.3  0.58  3.70  3.17 185 1007.0   8.4  13.3 999.0 99.0 99.00
2017 10 30 04 50 268 10.3 12.4  1.00  4.17  3.66 192 1005.0   8.9  13.3 999.0 99.0 99.00
2017 10 30 05 50 287 11.3 13.5  1.17  4.76  3.94 220 1004.7   8.2  13.3 999.0 99.0 99.00
2017 10 30 06 50 293  8.2 10.0  1.29  4.55  4.24 247 1004.3   7.0  13.3 999.0 99.0 99.00
2017 10 30 07 50 290  8.8 11.3  1.11  5.00  4.03 225 1003.6   7.4  13.3 999.0 99.0 99.00
2017 10 30 08 50 282  7.2  8.7  1.05  4.76  3.98 213 1002.7   7.5  13.3 999.0 99.0 99.00
2017 10 30 09 50 290  8.5 11.2  1.01  4.76  3.99 226 1002.3   7.3  13.3 999.0 99.0 99.00
2017 10 30 10 50 306  9.2 11.2  0.96  4.35  3.87 275 1002.1   7.4  13.2 999.0 99.0 99.00
2017 10 30 11 50 314  9.3 11.4  0.99  4.17  3.88 287 1002.1   7.2  13.2 999.0 99.0 99.00
2017 10 30 12 50 310  9.2 12.4  1.16  4.35  4.08 302 1002.1   6.9  13.2 999.0 99.0 99.00
2017 10 30 13 50 310 10.6 12.6  1.23  4.55  4.06 286 1002.4   6.9  13.2 999.0 99.0 99.00
2017 10 30 14 50 315 11.4 13.6  1.33  4.55  4.10 317 1002.6   6.7  13.1 999.0 99.0 99.00
2017 10 30 15 50 316 11.0 13.4  1.64  5.26  4.49 309 1002.8   7.3  13.1 999.0 99.0 99.00
2017 10 30 16 50 301  9.6 11.6  1.60  5.56  4.58 323 1003.4   7.3  13.1 999.0 99.0 99.00
2017 10 30 17 50 289  9.8 13.0  1.34  5.26  4.27 310 1003.0   8.1  13.1 999.0 99.0 99.00
2017 10 30 18 50 301 12.3 16.6  1.53  5.00  4.33 295 1002.8   8.5  13.1 999.0 99.0 99.00
2017 10 30 19 50 310 13.3 16.2  1.58  5.00  4.29 305 1003.6   6.9  13.1 999.0 99.0 99.00
2017 10 30 20 50 299 13.8 16.4  2.01  5.56  4.68 296 1004.2   7.7  13.1 999.0 99.0 99.00
2017 10 30 21 50 299 13.9 16.9  2.45  5.88  5.22 302 1005.2   7.4  13.0 999.0 99.0 99.00
2017 10 30 22 50 291 14.9 17.2  2.48  6.25  5.27 289 1005.9   6.9  13.0 999.0 99.0 99.00
2017 10 30 23 50 301 14.1 18.2  2.62  6.25  5.36 292 1007.1   6.5  13.0 999.0 99.0 99.00
2017 10 31 00 50 301 12.2 15.4  2.43  6.25  5.19 306 1008.0   6.8  13.1 999.0 99.0 99.00
2017 10 31 01 50 298 13.4 16.1  2.17  5.88  5.06 319 1008.8   6.7  13.1 999.0 99.0 99.00
2017 10 31 02 50 289 13.2 16.9  1.81  5.26  4.62 294 1009.5   6.5  13.1 999.0 99.0 99.00
2017 10 31 03 50 300 13.3 16.5  2.12  5.88  4.96 278 1010.0   5.5  13.1 999.0 99.0 99.00
2017 10 31 04 50 292 12.8 16.0  2.09  6.25  5.04 279 1010.5   5.7  13.1 999.0 99.0 99.00
2017 10 31 05 50 297 13.3 16.8  1.95  5.88  4.96 278 1011.1   4.7  13.1 999.0 99.0 99.00
2017 10 31 06 50 298 13.3 16.0  2.12  5.88  5.04 287 1011.6   4.5  13.0 999.0 99.0 99.00
2017 10 31 07 50 303 11.9 15.3  2.20  5.88  5.21 286 1012.5   4.3  12.9 999.0 99.0 99.00
2017 10 31 08 50 303 12.0 15.5  2.15  5.88  5.01 290 1012.9   3.9  12.9 999.0 99.0 99.00
2017 10 31 09 50 302 13.1 16.9  2.19  6.25  5.05 298 1013.6   3.8  12.8 999.0 99.0 99.00
2017 10 31 10 50 308 12.3 15.2  2.38  5.88  5.25 309 1014.9   3.6  12.7 999.0 99.0 99.00
2017 10 31 11 50 307 11.5 14.2  2.33  6.25  5.12 311 1016.0   3.4  12.7 999.0 99.0 99.00
2017 10 31 12 50 306 10.8 14.4  2.08  5.88  5.00 309 1017.2   3.4  12.7 999.0 99.0 99.00
2017 10 31 13 50 307 11.0 13.9  1.95  5.88  4.96 322 1018.2   3.0  12.7 999.0 99.0 99.00
2017 10 31 14 50 305  9.6 12.5  1.61  5.56  4.72 317 1019.5   3.2  12.7 999.0 99.0 99.00
2017 10 31 15 50 308  8.2 10.9  1.45  5.26  4.52 314 1020.1   3.2  12.7 999.0 99.0 99.00
2017 10 31 16 50 293  6.4  9.2  1.28  5.26  4.30 335 1020.9   3.2  12.6 999.0 99.0 99.00
2017 10 31 17 50 285  6.5  9.8  1.09  5.26  4.20 336 1020.7   3.3  12.6 999.0 99.0 99.00
2017 10 31 18 50 279  5.7  7.7  0.90  5.00  3.91 333 1020.5   3.3  12.6 999.0 99.0 99.00
2017 10 31 19 50 279  4.9  7.3  0.84  4.55  3.96 329 1020.1   3.3  12.5 999.0 99.0 99.00
2017 10 31 20 50 259  4.9  7.1  0.68  4.00  3.80 295 1019.9   3.7  12.5 999.0 99.0 99.00
2017 10 31 21 50 242  5.2  6.7  0.63  3.70  3.73 242 1019.8   4.0  12.4 999.0 99.0 99.00
2017 10 31 22 50 222  5.2  7.6  0.60  4.35  3.64 299 1019.7   4.5  12.3 999.0 99.0 99.00
2017 10 31 23 50 246  6.3  8.0  0.56  4.00  3.52 300 1019.8   4.6  12.2 999.0 99.0 99.00
2017 11 01 00 50 215  6.7  8.9  0.58  3.23  3.42 199 1019.5   4.9  12.2 999.0 99.0 99.00
2017 11 01 01 50 237  6.9  8.9  0.64  3.33  3.24 179 1019.4   5.0  12.2 999.0 99.0 99.00
2017 11 01 02 50 263  6.5  8.4  0.71  3.45  3.37 197 1019.2   4.7  12.2 999.0 99.0 99.00
2017 11 01 03 50 269  6.8  8.6  0.68  3.85  3.42 202 1019.4   4.8  12.2 999.0 99.0 99.00
2017 11 01 04 50 239  5.3  7.7  0.64  4.00  3.45 205 1019.1   4.6  12.3 999.0 99.0 99.00
2017 11 01 05 50 244  6.9  9.5  0.64  3.70  3.36 197 1018.8   4.8  12.4 999.0 99.0 99.00
2017 11 01 06 50 221  7.0  9.3  0.61  3.70  3.27 192 1018.3   5.2  12.4 999.0 99.0 99.00
2017 11 01 07 50 232  7.2 10.1  0.60  4.00  3.32 164 1018.2   5.2  12.5 999.0 99.0 99.00
2017 11 01 08 50 247  6.7  9.1  0.70  4.00  3.48 183 1017.7   5.3  12.5 999.0 99.0 99.00
2017 11 01 09 50 248  6.4  8.6  0.64  4.17  3.47 169 1017.6   5.3  12.5 999.0 99.0 99.00
2017 11 01 10 50 237  6.6  8.6  0.62  4.35  3.51 164 1017.4   5.6  12.5 999.0 99.0 99.00
2017 11 01 11 50 217  6.7  8.9  0.62  4.17  3.44 165 1016.9   5.7  12.4 999.0 99.0 99.00
2017 11 01 12 50 222  7.6  9.3  0.69  4.00  3.47 163 1017.3   5.7  12.3 999.0 99.0 99.00
2017 11 01 13 50 215  7.2  9.3  0.78  4.55  3.69 152 1017.5   6.0  12.2 999.0 99.0 99.00
2017 11 01 14 50 223  7.7 10.2  0.84  4.35  3.75 156 1017.7   6.0  12.2 999.0 99.0 99.00
2017 11 01 15 50 208  7.0  9.3  0.87  4.76  3.78 146 1017.4   6.0  12.1 999.0 99.0 99.00
2017 11 01 16 50 180  7.8  9.5  0.92  4.76  3.82 150 1016.6   6.2  12.1 999.0 99.0 99.00
2017 11 01 17 50 166  8.3 11.3  0.95  4.35  3.79 153 1015.7   6.4  12.1 999.0 99.0 99.00
2017 11 01 18 50 164  8.5 10.3  0.97  4.55  3.81 152 1015.1   6.5  12.1 999.0 99.0 99.00
2017 11 01 19 50 156  8.3 10.6  0.95  4.55  3.82 153 1014.1   6.8  12.2 999.0 99.0 99.00
2017 11 01 20 50 150  8.9 12.2  0.97  4.55  3.81 150 1014.1   7.3  12.3 999.0 99.0 99.00
2017 11 01 21 50 161  8.7 10.4  0.94  4.55  3.72 146 1013.6   6.7  12.4 999.0 99.0 99.00
2017 11 01 22 50 137  8.2  9.9  1.00  4.35  3.76 144 1012.8   6.8  12.4 999.0 99.0 99.00
2017 11 01 23 50 140  8.6 10.3  1.00  4.76  3.77 150 1012.9   6.5  12.3 999.0 99.0 99.00
2017 11 02 00 50 115  8.9 10.6  0.97  4.17  3.77 133 1012.1   7.0  12.3 999.0 99.0 99.00
2017 11 02 01 50 108  9.6 11.1  1.15  4.55  4.00 139 1011.5   7.5  12.2 999.0 99.0 99.00
2017 11 02 02 50 105  9.9 12.1  1.18  4.76  4.06 147 1010.6   7.6  12.2 999.0 99.0 99.00
2017 11 02 03 50 117 10.2 11.9  1.28  4.76  4.19 117 1010.4   7.8  12.2 999.0 99.0 99.00
2017 11 02 04 50 141  8.7 10.3  1.50  5.00  4.51 114 1010.5   8.4  12.1 999.0 99.0 99.00
2017 11 02 05 50 163  8.0  9.3  1.34  5.26  4.45 112 1010.4   8.9  12.1 999.0 99.0 99.00
2017 11 02 06 50 218  7.6  9.5  1.28  5.26  4.44 115 1010.0   9.4  12.1 999.0 99.0 99.00
2017 11 02 07 50 244  7.0  8.1  1.03  5.00  4.05 127 1010.0   9.6  12.1 999.0 99.0 99.00
2017 11 02 08 50 258  6.6  8.2  0.85  4.55  3.77 136 1010.3   9.4  12.1 999.0 99.0 99.00
2017 11 02 09 50 276  6.8  7.8  0.69  4.35  3.51 155 1010.8   9.4  12.1 999.0 99.0 99.00
2017 11 02 10 50 275  5.8  7.1  0.72  4.00  3.48 182 1011.0   9.4  12.1 999.0 99.0 99.00
2017 11 02 11 50 261  4.4  5.7  0.56  4.00  3.41 174 1011.2   9.4  12.1 999.0 99.0 99.00
2017 11 02 12 50 289  5.6  6.9  0.47  3.85  3.30 202 1012.6   9.5  12.1 999.0 99.0 99.00
2017 11 02 13 50 299  5.4  6.5  0.49  3.57  3.15 214 1013.5   9.1  12.1 999.0 99.0 99.00
2017 11 02 14 50 264  2.1  2.9  0.41  3.70  3.07 201 1013.4   9.1  12.1 999.0 99.0 99.00
2017 11 02 15 50 236  1.1  2.0  0.33  3.33  3.03 188 1013.1   9.2  12.1 999.0 99.0 99.00
2017 11 02 16 50 282  1.5  2.2  0.27  3.33  2.96 166 1013.7   9.5  12.1 999.0 99.0 99.00
2017 11 02 17 50 328  1.3  2.2  0.22 99.00  2.92 999 1013.2   9.5  12.1 999.0 99.0 99.00
2017 11 02 18 50 301  1.9  3.2  0.18 99.00  2.85 999 1014.3   9.5  12.1 999.0 99.0 99.00
2017 11 02 19 50 346  1.3  2.2  0.16 99.00  2.78 999 1013.8   9.5  12.1 999.0 99.0 99.00
2017 11 02 20 50 328  2.2  3.7  0.16 99.00  2.82 999 1014.7   9.6  12.1 999.0 99.0 99.00
2017 11 02 21 50  25  1.7  2.2  0.16 99.00  2.76 999 1015.0   9.5  12.1 999.0 99.0 99.00
2017 11 02 22 50 359  3.2  4.2  0.12 99.00  2.77 999 1016.0   9.6  12.1 999.0 99.0 99.00
2017 11 02 23 50   1  3.9  4.8  0.10 99.00  2.67 999 1016.5   9.7  12.1 999.0 99.0 99.00
2017 11 03 00 50   2  5.7  6.9  0.13 99.00  2.50 999 1017.0   9.8  12.1 999.0 99.0 99.00
2017 11 03 01 50 358  6.6  8.2  0.30  2.60  2.58   9 1017.3   9.9  12.0 999.0 99.0 99.00
2017 11 03 02 50 353  6.7  8.0  0.42  2.94  2.89   9 1017.8   9.9  12.1 999.0 99.0 99.00
2017 11 03 03 50 358  7.1  8.6  0.52  3.57  3.03   9 1018.3   9.7  12.0 999.0 99.0 99.00
2017 11 03 04 50 358  8.8 10.8  0.68  3.57  3.25  12 1018.7   9.7  12.0 999.0 99.0 99.00
2017 11 03 05 50 346  9.5 10.9  0.80  4.17  3.54   7 1019.5   9.3  12.0 999.0 99.0 99.00
2017 11 03 06 50 351 10.3 12.2  0.99  4.35  3.83   9 1020.3   8.7  12.0 999.0 99.0 99.00
2017 11 03 07 50 347 10.4 12.6  1.17  5.00  4.12 357 1021.7   8.0  12.0 999.0 99.0 99.00
2017 11 03 08 50 355 11.6 13.7  1.49  5.26  4.39 360 1022.3   7.3  12.0 999.0 99.0 99.00
2017 11 03 09 50 358 10.7 12.7  1.77  5.88  4.88   9 1023.3   7.1  12.1 999.0 99.0 99.00
2017 11 03 10 50 356  9.7 12.6  1.69  5.88  4.76   8 1023.9   6.6  12.1 999.0 99.0 99.00
2017 11 03 11 50   8  9.0 11.1  1.64  5.88  4.80 359 1024.6   6.6  12.1 999.0 99.0 99.00
2017 11 03 12 50   9  8.0 11.1  1.55  6.25  4.73  12 1025.7   6.7  12.1 999.0 99.0 99.00
2017 11 03 13 50   9  6.8  9.2  1.43  5.88  4.69  13 1027.0   6.6  12.1 999.0 99.0 99.00
2017 11 03 14 50  14  6.7  9.0  1.22  6.25  4.56  18 1027.7   6.9  12.1 999.0 99.0 99.00
2017 11 03 15 50  19  5.6  7.2  1.20  5.88  4.57   7 1028.2   7.2  12.0 999.0 99.0 99.00
2017 11 03 16 50  10  5.6  7.3  1.06  5.88  4.38  16 1028.6   7.2  12.0 999.0 99.0 99.00
2017 11 03 17 50  10  6.1  8.1  1.05  5.88  4.46  17 1028.1   7.4  12.0 999.0 99.0 99.00
2017 11 03 18 50  19  6.6  8.5  1.00  5.26  4.29   7 1027.3   7.5  12.0 999.0 99.0 99.00
2017 11 03 19 50  18  5.3  7.0  1.03  5.88  4.43  22 1027.0   7.7  12.0 999.0 99.0 99.00
2017 11 03 20 50  22  5.5  7.6  0.94  5.88  4.31  21 1027.4   8.1  12.1 999.0 99.0 99.00
2017 11 03 21 50  21  4.7  7.0  0.88  5.88  4.21  19 1027.3   8.1  12.1 999.0 99.0 99.00
2017 11 03 22 50  26  6.0  7.4  0.79  5.56  4.17  14 1027.3   8.2  12.2 999.0 99.0 99.00
2017 11 03 23 50  46  5.4  6.7  0.75  5.56  4.10  10 1027.3   8.6  12.2 999.0 99.0 99.00
2017 11 04 00 50  52  4.2  5.8  0.69  5.56  4.10 360 1027.3   8.8  12.2 999.0 99.0 99.00
2017 11 04 01 50  61  5.4  6.5  0.73  5.56  4.07   4 1026.8   9.1  12.2 999.0 99.0 99.00
2017 11 04 02 50  65  6.4  7.8  0.70  5.00  3.82 352 1026.8   9.1  12.1 999.0 99.0 99.00
2017 11 04 03 50  71  8.2 10.0  0.70  5.88  3.74 359 1026.0   9.1  12.1 999.0 99.0 99.00
2017 11 04 04 50  82  9.6 11.6  0.90  3.45  3.68  73 1025.0   8.9  12.1 999.0 99.0 99.00
2017 11 04 05 50  82  9.8 11.8  1.09  4.00  3.78  63 1024.8   8.7  12.1 999.0 99.0 99.00
2017 11 04 06 50  86  8.6 11.1  1.33  4.35  4.13  79 1024.7   8.5  12.1 999.0 99.0 99.00
2017 11 04 07 50  94  8.9 10.6  1.41  5.00  4.29  79 1024.3   8.1  12.1 999.0 99.0 99.00
2017 11 04 08 50  88 11.2 12.8  1.31  5.00  4.13  73 1022.0   7.9  12.1 999.0 99.0 99.00
2017 11 04 09 50  93 10.3 12.4  1.48  4.76  4.25  77 1022.2   7.5  12.0 999.0 99.0 99.00
2017 11 04 10 50  90 10.0 12.6  1.45  5.00  4.35  85 1022.1   7.4  12.0 999.0 99.0 99.00
2017 11 04 11 50  78  8.9 10.7  1.43  4.76  4.26  90 1021.8   7.2  12.0 999.0 99.0 99.00
2017 11 04 12 50  63  8.8 10.5  1.30  5.00  4.24  99 1021.4   7.0  12.0 999.0 99.0 99.00
2017 11 04 13 50  66 13.9 16.4  1.31  5.00  4.15  94 1018.5   7.0  12.0 999.0 99.0 99.00
2017 11 04 14 50  66 10.9 13.5  1.49  4.76  4.25  84 1019.4   6.7  12.0 999.0 99.0 99.00
2017 11 04 15 50  73 12.3 14.5  1.59  5.26  4.55  85 1017.8   7.0  12.0 999.0 99.0 99.00
2017 11 04 16 50  76 11.5 13.5  1.71  5.88  4.64  76 1016.9   6.8  12.0 999.0 99.0 99.00
2017 11 04 17 50  85 10.9 13.2  1.72  5.88  4.76  58 1015.4   7.2  12.0 999.0 99.0 99.00
2017 11 04 18 50 102 10.8 12.9  1.72  5.56  4.66  55 1014.3   7.9  12.0 999.0 99.0 99.00
2017 11 04 19 50 107 10.0 11.5  1.61  5.56  4.64  54 1013.6   8.6  12.0 999.0 99.0 99.00
2017 11 04 20 50 108  8.5 10.0  1.50  5.26  4.45  68 1013.2   8.4  12.0 999.0 99.0 99.00
2017 11 04 21 50 125  8.1  9.8  1.36  5.26  4.45  79 1013.0   8.9  12.0 999.0 99.0 99.00
2017 11 04 22 50 136  7.8  9.4  1.26  5.00  4.19  81 1012.4   9.5  12.0 999.0 99.0 99.00
2017 11 04 23 50 147  7.7  8.7  1.08  5.00  4.07  84 1012.3   9.9  12.0 999.0 99.0 99.00
2017 11 05 00 50 161  8.2  9.6  1.01  5.00  3.97  96 1011.9  10.1  12.0 999.0 99.0 99.00
2017 11 05 01 50 169  7.7  9.2  0.93  4.35  3.80 103 1011.4  10.6  12.0 999.0 99.0 99.00
2017 11 05 02 50 187  7.2  8.3  0.89  4.76  3.81  97 1011.3  10.9  11.9 999.0 99.0 99.00
2017 11 05 03 50 182  4.8  6.1  0.90  4.35  3.80 121 1011.0  11.2  11.9 999.0 99.0 99.00
2017 11 05 04 50 226  5.4  6.5  0.74  4.55  3.68 116 1010.6  11.5  11.9 999.0 99.0 99.00
2017 11 05 05 50 286  4.0  4.9  0.66  4.35  3.70 165 1010.4  10.3  11.9 999.0 99.0 99.00
2017 11 05 06 50 294  3.4  4.5  0.49  4.17  3.52 178 1010.3  10.2  11.9 999.0 99.0 99.00
2017 11 05 07 50 324  3.8  4.6  0.40  4.00  3.43 196 1010.1  10.0  11.9 999.0 99.0 99.00
2017 11 05 08 50 308  3.7  4.7  0.35  3.70  3.19 196 1009.4   9.6  11.9 999.0 99.0 99.00
2017 11 05 09 50 305  2.5  3.1  0.28  3.70  3.12 185 1008.8   9.4  11.9 999.0 99.0 99.00
2017 11 05 10 50 292  2.4  3.2  0.29  3.57  3.02 204 1008.6   9.4  11.9 999.0 99.0 99.00
2017 11 05 11 50 274  3.3  4.8  0.22 99.00  2.95 999 1008.8   9.5  11.9 999.0 99.0 99.00
2017 11 05 12 50 293  3.5  4.5  0.20 99.00  2.89 999 1008.9   9.3  11.9 999.0 99.0 99.00
2017 11 05 13 50 276  2.5  3.5 99.00 99.00 99.00 999 1008.9   9.2  11.9 999.0 99.0 99.00
2017 11 05 14 50 335  2.7  3.2  0.15 99.00  2.82 999 1007.7   9.3  11.9 999.0 99.0 99.00
2017 11 05 15 50 317  3.0  4.2  0.14 99.00  2.82 999 1008.3   9.5  11.9 999.0 99.0 99.00
2017 11 05 16 50 312  3.8  4.8  0.13 99.00  2.88 999 1008.4   9.7  11.9 999.0 99.0 99.00
2017 11 05 17 50 332  4.0  5.5  0.18 99.00  2.53 999 1007.2   9.4  11.9 999.0 99.0 99.00
2017 11 05 18 50 345  6.9  8.1  0.28  2.47  2.54 336 1007.1   9.3  11.9 999.0 99.0 99.00
2017 11 05 19 50 345  8.7 10.5  0.41  2.94  2.83 344 1007.1   9.3  11.9 999.0 99.0 99.00
2017 11 05 20 50 348  7.6  8.9  0.55  3.33  3.11 351 1007.9   9.5  11.9 999.0 99.0 99.00
2017 11 05 21 50 346  7.5  9.1  0.67  3.57  3.23 353 1009.2  10.1  11.9 999.0 99.0 99.00
2017 11 05 22 50 353  9.0 10.9  0.77  3.85  3.59 359 1009.8  10.0  11.9 999.0 99.0 99.00
2017 11 05 23 50 352  6.3  7.9  0.79  4.00  3.57   3 1011.1  10.1  11.9 999.0 99.0 99.00
2017 11 06 00 50 349  7.9  9.4  0.73  4.35  3.56   8 1011.5  10.3  11.9 999.0 99.0 99.00
2017 11 06 01 50 345  9.0 11.0  0.82  4.17  3.51   9 1011.9   9.9  11.8 999.0 99.0 99.00
2017 11 06 02 50 344  9.8 11.4  0.91  4.17  3.77   8 1013.2   9.5  11.8 999.0 99.0 99.00
2017 11 06 03 50 346  9.9 11.8  1.02  4.76  3.91   7 1014.3   8.7  11.8 999.0 99.0 99.00
2017 11 06 04 50 346 11.8 14.1  1.21  4.76  4.16   5 1014.8   7.6  11.8 999.0 99.0 99.00
2017 11 06 05 50 346 11.1 13.3  1.51  5.56  4.42   3 1015.9   6.8  11.8 999.0 99.0 99.00
2017 11 06 06 50 348 10.2 12.6  1.74  5.88  4.76 360 1016.8   6.3  11.8 999.0 99.0 99.00
2017 11 06 07 50 348 10.0 13.7  1.66  5.88  4.73  10 1018.2   5.8  11.7 999.0 99.0 99.00
2017 11 06 08 50 349 10.0 13.3  1.77  6.25  4.89  19 1018.7   5.6  11.7 999.0 99.0 99.00
2017 11 06 09 50   1  8.7 10.4  1.70  6.25  4.94  21 1019.3   5.2  11.7 999.0 99.0 99.00
2017 11 06 10 50 357  8.3 10.6  1.67  5.88  4.87  11 1020.6   4.9  11.7 999.0 99.0 99.00
2017 11 06 11 50 352  7.9 10.0  1.35  5.88  4.63  21 1021.5   4.5  11.7 999.0 99.0 99.00
2017 11 06 12 50 352  7.5  9.4  1.42  6.25  4.81  35 1022.6   4.1  11.7 999.0 99.0 99.00
2017 11 06 13 50 359  6.8 10.0  1.35  6.67  4.77  35 1023.6   3.9  11.6 999.0 99.0 99.00
2017 11 06 14 50 357  6.9  9.7  1.14  5.88  4.41  25 1023.9   4.0  11.7 999.0 99.0 99.00
2017 11 06 15 50   4  6.2  8.2  1.17  6.25  4.59  30 1024.0   3.9  11.7 999.0 99.0 99.00
2017 11 06 16 50 352  6.4  7.9  1.01  5.88  4.42  24 1024.7   4.2  11.7 999.0 99.0 99.00
2017 11 06 17 50   1  5.4  7.0  0.99  6.25  4.42  30 1025.0   4.1  11.7 999.0 99.0 99.00
2017 11 06 18 50 352  5.2  6.6  1.01  5.88  4.37  32 1025.9   3.8  11.7 999.0 99.0 99.00
2017 11 06 19 50   1  5.6  7.8  0.93  5.88  4.24  31 1025.5   3.7  11.7 999.0 99.0 99.00
2017 11 06 20 50   7  5.9  7.0  0.79  5.00  3.95  29 1025.2   3.9  11.6 999.0 99.0 99.00
2017 11 06 21 50   9  5.5  7.5  0.74  5.56  3.93  30 1025.2   4.0  11.6 999.0 99.0 99.00
