date,depth_ft,temperature_c,station_id,station_name,lake_name,creel_year,in_creel_window
2011-08-16,1.0,24.8,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2011-08-16,2.0,24.7,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2011-08-16,3.0,24.6,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2011-09-14,0.0,21.2,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2011-09-14,1.0,21.2,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2011-09-14,2.0,21.2,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2011-09-14,3.0,21.2,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2012-04-17,0.0,11.0,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2012-04-17,1.0,10.9,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2012-04-17,2.0,10.7,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2012-04-17,3.0,0.0,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2012-07-12,0.0,27.3,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2012-07-12,1.0,27.0,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2012-07-12,2.0,26.9,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2012-07-12,3.0,26.9,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2012-08-21,0.0,23.1,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2012-08-21,1.0,23.0,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2012-08-21,2.0,22.9,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2012-08-21,3.0,22.9,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
2012-09-06,0.0,24.0,10034776,Devils Lake - Deep Hole (LOC 19),Devils Lake,Jul 2023-Jun 2024,False
