date,depth_ft,temperature_c,station_id,station_name,lake_name,creel_year,in_creel_window
2011-09-16,3.0,18.4,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2012-07-17,1.0,26.6,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2012-07-17,2.0,26.6,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2012-07-17,3.0,26.7,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2012-08-14,1.0,22.0,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2012-08-14,2.0,22.0,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2012-08-14,3.0,22.0,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2012-09-20,1.0,16.2,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2012-09-20,2.0,16.3,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2012-09-20,3.0,16.3,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2013-07-16,3.0,25.0,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2013-08-13,3.0,20.3,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2013-09-17,3.0,18.2,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2014-07-14,3.0,20.9,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2014-08-19,3.0,21.4,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2014-09-15,3.0,15.6,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2015-07-20,0.0,23.3,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2015-08-18,3.0,23.6,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2015-08-18,0.0,23.6,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2015-09-09,3.0,22.0,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2015-09-09,0.0,22.0,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2016-04-21,3.0,7.3,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2016-04-21,0.0,7.3,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2016-04-27,1.0,6.78,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2016-04-27,3.0,6.78,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2016-05-20,0.0,16.89,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2016-05-20,3.0,14.56,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2016-06-08,0.0,18.56,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2016-06-08,3.0,17.56,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2016-06-28,0.0,21.5,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2016-06-28,1.0,21.5,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2016-07-18,0.0,23.0,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2016-07-18,3.0,22.78,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2016-07-19,0.0,23.0,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2016-07-19,3.0,22.78,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2016-08-15,0.0,23.83,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2016-08-15,1.0,23.78,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2016-08-15,3.0,23.72,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2016-09-19,0.0,19.78,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2016-09-19,3.0,19.67,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2016-10-16,0.0,13.56,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2016-10-16,3.0,13.72,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2016-10-29,1.0,10.39,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2016-10-29,3.0,10.28,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2016-11-17,1.0,9.06,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2016-11-17,3.0,8.83,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2016-11-17,0.0,8.3,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2017-06-27,0.0,20.0,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2017-06-27,3.0,19.89,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2017-07-17,0.0,22.06,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2017-07-17,3.0,22.28,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2017-07-25,0.0,23.1,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2017-08-15,0.0,20.9,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2017-08-19,0.0,20.78,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2017-08-19,3.0,20.78,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2017-09-05,0.0,18.4,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2017-09-24,0.0,20.06,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2017-09-24,3.0,20.0,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2017-10-08,0.0,15.78,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2017-10-08,3.0,15.78,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2018-07-22,1.0,22.72,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2018-07-22,3.0,22.78,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2018-08-23,1.0,22.94,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2018-08-23,3.0,22.83,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2019-08-06,3.0,24.2,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2019-09-11,3.0,17.2,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2021-05-18,3.0,14.3,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2024-04-17,3.0,5.3,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2024-07-30,3.0,22.8,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,True
2024-08-20,3.0,20.0,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,True
2024-09-17,3.0,19.8,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,True
2025-04-30,3.0,5.6,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2025-04-30,0.0,5.6,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2025-07-24,0.0,21.9,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2025-07-24,3.0,21.9,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2025-07-24,0.0,21.9,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2025-08-14,3.0,24.06,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2025-09-05,3.0,16.5,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2025-09-05,0.0,16.5,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
